Entity,Code,Year,"Coffee, green | 00000656 || Production | 005510 || tonnes"
Central African Republic,CAF,1985,13300
Central African Republic,CAF,1986,20100
Central African Republic,CAF,1987,21346
Central African Republic,CAF,1988,24482
Central African Republic,CAF,1989,20808
Central African Republic,CAF,1990,14314
Central African Republic,CAF,1991,17625
Central African Republic,CAF,1992,9036
Central African Republic,CAF,1993,9124
Central African Republic,CAF,1994,14500
Central African Republic,CAF,1995,9000
Central African Republic,CAF,1996,18000
Central African Republic,CAF,1997,15000
Central African Republic,CAF,1998,12037
Central African Republic,CAF,1999,11260
Central African Republic,CAF,2000,12900
Central African Republic,CAF,2001,12300
Central African Republic,CAF,2002,13000
Central African Republic,CAF,2003,5520
Central African Republic,CAF,2004,4320
Central African Republic,CAF,2005,3300
Central African Republic,CAF,2006,1500
Central African Republic,CAF,2007,2400
Central African Republic,CAF,2008,3300
Central African Republic,CAF,2009,3544
Central African Republic,CAF,2010,5270
Central African Republic,CAF,2011,6217.62
Central African Republic,CAF,2012,6922.63
Central African Republic,CAF,2013,7974.68
Central African Republic,CAF,2014,10799
Central African Republic,CAF,2015,9050
Central African Republic,CAF,2016,10120
Central African Republic,CAF,2017,9989.67
Central African Republic,CAF,2018,9719.89
Central African Republic,CAF,2019,10073.92
Central African Republic,CAF,2020,10390.95
Central African Republic,CAF,2021,10061.59
Central America (FAO),,1961,461135
Central America (FAO),,1962,472456
Central America (FAO),,1963,486178
Central America (FAO),,1964,505772
Central America (FAO),,1965,523828
Central America (FAO),,1966,544139
Central America (FAO),,1967,621122
Central America (FAO),,1968,589478
Central America (FAO),,1969,596975
Central America (FAO),,1970,597831
Central America (FAO),,1971,638102
Central America (FAO),,1972,654823
Central America (FAO),,1973,672371
Central America (FAO),,1974,712745
Central America (FAO),,1975,709770
Central America (FAO),,1976,700649
Central America (FAO),,1977,695348
Central America (FAO),,1978,799311
Central America (FAO),,1979,804152
Central America (FAO),,1980,818696
Central America (FAO),,1981,893332
Central America (FAO),,1982,883508
Central America (FAO),,1983,907059
Central America (FAO),,1984,871774
Central America (FAO),,1985,834478
Central America (FAO),,1986,968045
Central America (FAO),,1987,943933
Central America (FAO),,1988,1015357
Central America (FAO),,1989,970698
Central America (FAO),,1990,1100027
Central America (FAO),,1991,999455
Central America (FAO),,1992,1077081
Central America (FAO),,1993,1003845
Central America (FAO),,1994,1004065
Central America (FAO),,1995,1023709
Central America (FAO),,1996,1127286
Central America (FAO),,1997,1134363
Central America (FAO),,1998,1049771
Central America (FAO),,1999,1165583
Central America (FAO),,2000,1211647
Central America (FAO),,2001,1114229.9
Central America (FAO),,2002,1045084.25
Central America (FAO),,2003,1038303.5
Central America (FAO),,2004,1027412.8
Central America (FAO),,2005,1055575
Central America (FAO),,2006,1003384.4
Central America (FAO),,2007,1084729
Central America (FAO),,2008,1055361.4
Central America (FAO),,2009,1016527.44
Central America (FAO),,2010,1033490.2
Central America (FAO),,2011,1077735.9
Central America (FAO),,2012,1166399.8
Central America (FAO),,2013,956535.6
Central America (FAO),,2014,956115.56
Central America (FAO),,2015,969671.9
Central America (FAO),,2016,1015450.94
Central America (FAO),,2017,1121706.1
Central America (FAO),,2018,1137727.4
Central America (FAO),,2019,1118587.2
Central America (FAO),,2020,1062863.5
Central America (FAO),,2021,1098636
China,CHN,1961,1500
China,CHN,1962,1700
China,CHN,1963,2000
China,CHN,1964,2300
China,CHN,1965,2500
China,CHN,1966,3200
China,CHN,1967,3500
China,CHN,1968,3500
China,CHN,1969,3700
China,CHN,1970,3800
China,CHN,1971,3900
China,CHN,1972,5000
China,CHN,1973,6000
China,CHN,1974,6000
China,CHN,1975,4000
China,CHN,1976,4000
China,CHN,1977,4000
China,CHN,1978,4000
China,CHN,1979,5000
China,CHN,1980,5000
China,CHN,1981,6000
China,CHN,1982,6000
China,CHN,1983,6000
China,CHN,1984,9000
China,CHN,1985,7000
China,CHN,1986,7700
China,CHN,1987,8600
China,CHN,1988,10000
China,CHN,1989,8000
China,CHN,1990,6300
China,CHN,1991,3500
China,CHN,1992,3800
China,CHN,1993,4000
China,CHN,1994,3250
China,CHN,1995,3196
China,CHN,1996,3023
China,CHN,1997,3573
China,CHN,1998,6237
China,CHN,1999,8743
China,CHN,2000,11568
China,CHN,2001,17202
China,CHN,2002,19456
China,CHN,2003,23144
China,CHN,2004,21659
China,CHN,2005,21919
China,CHN,2006,25655
China,CHN,2007,26000
China,CHN,2008,33278
China,CHN,2009,70405
China,CHN,2010,49596
China,CHN,2011,65384
China,CHN,2012,92064
China,CHN,2013,116826
China,CHN,2014,127585.93
China,CHN,2015,115139.76
China,CHN,2016,113345.44
China,CHN,2017,114163.14
China,CHN,2018,115500
China,CHN,2019,120000
China,CHN,2020,114000
China,CHN,2021,108000
China (FAO),,1961,1612
China (FAO),,1962,1756
China (FAO),,1963,2042
China (FAO),,1964,2346
China (FAO),,1965,2577
China (FAO),,1966,3236
China (FAO),,1967,3566
China (FAO),,1968,3540
China (FAO),,1969,3748
China (FAO),,1970,3836
China (FAO),,1971,3934
China (FAO),,1972,5029
China (FAO),,1973,6017
China (FAO),,1974,6068
China (FAO),,1975,4066
China (FAO),,1976,4009
China (FAO),,1977,4052
China (FAO),,1978,4047
China (FAO),,1979,5036
China (FAO),,1980,5051
China (FAO),,1981,6052
China (FAO),,1982,6054
China (FAO),,1983,6000
China (FAO),,1984,9000
China (FAO),,1985,7000
China (FAO),,1986,7700
China (FAO),,1987,8600
China (FAO),,1988,10000
China (FAO),,1989,8000
China (FAO),,1990,6300
China (FAO),,1991,3500
China (FAO),,1992,3800
China (FAO),,1993,4000
China (FAO),,1994,3250
China (FAO),,1995,3196
China (FAO),,1996,3023
China (FAO),,1997,3573
China (FAO),,1998,6237
China (FAO),,1999,8743
China (FAO),,2000,11568
China (FAO),,2001,17202
China (FAO),,2002,19456
China (FAO),,2003,23144
China (FAO),,2004,21659
China (FAO),,2005,21919
China (FAO),,2006,25655
China (FAO),,2007,26000
China (FAO),,2008,33278
China (FAO),,2009,70405
China (FAO),,2010,49596
China (FAO),,2011,65384
China (FAO),,2012,92064
China (FAO),,2013,116826
China (FAO),,2014,127585.93
China (FAO),,2015,115896.76
China (FAO),,2016,114186.44
China (FAO),,2017,115110.14
China (FAO),,2018,116519
China (FAO),,2019,121012
China (FAO),,2020,114970
China (FAO),,2021,108906
Colombia,COL,1961,450000
Colombia,COL,1962,482100
Colombia,COL,1963,450000
Colombia,COL,1964,468000
Colombia,COL,1965,492000
Colombia,COL,1966,492000
Colombia,COL,1967,456000
Colombia,COL,1968,480000
Colombia,COL,1969,474000
Colombia,COL,1970,507000
Colombia,COL,1971,468000
Colombia,COL,1972,432000
Colombia,COL,1973,528000
Colombia,COL,1974,470000
Colombia,COL,1975,513200
Colombia,COL,1976,483000
Colombia,COL,1977,639420
Colombia,COL,1978,683220
Colombia,COL,1979,713340
Colombia,COL,1980,724380
Colombia,COL,1981,782200
Colombia,COL,1982,773600
Colombia,COL,1983,768600
Colombia,COL,1984,807800
Colombia,COL,1985,643100
Colombia,COL,1986,713500
Colombia,COL,1987,651600
Colombia,COL,1988,708700
Colombia,COL,1989,664000
Colombia,COL,1990,845000
Colombia,COL,1991,970740
Colombia,COL,1992,1100000
Colombia,COL,1993,818220
Colombia,COL,1994,721860
Colombia,COL,1995,821820
Colombia,COL,1996,671401
Colombia,COL,1997,642239
Colombia,COL,1998,766980
Colombia,COL,1999,546720
Colombia,COL,2000,637140
Colombia,COL,2001,656160
Colombia,COL,2002,696840
Colombia,COL,2003,694080
Colombia,COL,2004,674400
Colombia,COL,2005,667140
Colombia,COL,2006,724740
Colombia,COL,2007,757080
Colombia,COL,2008,688680
Colombia,COL,2009,468720
Colombia,COL,2010,535380
Colombia,COL,2011,468540
Colombia,COL,2012,462000
Colombia,COL,2013,653160
Colombia,COL,2014,728400
Colombia,COL,2015,827750
Colombia,COL,2016,818243
Colombia,COL,2017,851640
Colombia,COL,2018,813420
Colombia,COL,2019,885120
Colombia,COL,2020,833400
Colombia,COL,2021,560340
Comoros,COM,1961,100
Comoros,COM,1962,100
Comoros,COM,1963,150
Comoros,COM,1964,100
Comoros,COM,1965,100
Comoros,COM,1966,180
Comoros,COM,1967,180
Comoros,COM,1968,180
Comoros,COM,1969,180
Comoros,COM,1970,180
Comoros,COM,1971,120
Comoros,COM,1972,120
Comoros,COM,1973,120
Comoros,COM,1974,120
Comoros,COM,1975,60
Comoros,COM,1976,60
Comoros,COM,1977,70
Comoros,COM,1978,90
Comoros,COM,1979,90
Comoros,COM,1980,80
Comoros,COM,1981,82
Comoros,COM,1982,82
Comoros,COM,1983,83
Comoros,COM,1984,84
Comoros,COM,1985,85
Comoros,COM,1986,85
Comoros,COM,1987,85
Comoros,COM,1988,87
Comoros,COM,1989,87
Comoros,COM,1990,90
Comoros,COM,1991,91
Comoros,COM,1992,92
Comoros,COM,1993,92.11
Comoros,COM,1994,92.87
Comoros,COM,1995,93.68
Comoros,COM,1996,94
Comoros,COM,1997,95.44
Comoros,COM,1998,96
Comoros,COM,1999,98.07
Comoros,COM,2000,98
Comoros,COM,2001,100.99
Comoros,COM,2002,102.67
Comoros,COM,2003,100
Comoros,COM,2004,110.1
Comoros,COM,2005,120
Comoros,COM,2006,119.09
Comoros,COM,2007,120.8
Comoros,COM,2008,122.62
Comoros,COM,2009,124.24
Comoros,COM,2010,125.78
Comoros,COM,2011,127.35
Comoros,COM,2012,130
Comoros,COM,2013,132
Comoros,COM,2014,133.48
Comoros,COM,2015,135.35
Comoros,COM,2016,136.26
Comoros,COM,2017,137.12
Comoros,COM,2018,139.68
Comoros,COM,2019,140.59
Comoros,COM,2020,139.13
Comoros,COM,2021,139.8
Congo,COG,1961,900
Congo,COG,1962,1300
Congo,COG,1963,1500
Congo,COG,1964,1500
Congo,COG,1965,2700
Congo,COG,1966,910
Congo,COG,1967,920
Congo,COG,1968,890
Congo,COG,1969,1111
Congo,COG,1970,1102
Congo,COG,1971,1286
Congo,COG,1972,1021
Congo,COG,1973,1035
Congo,COG,1974,1292
Congo,COG,1975,1050
Congo,COG,1976,2160
Congo,COG,1977,5244
Congo,COG,1978,4843
Congo,COG,1979,3120
Congo,COG,1980,2700
Congo,COG,1981,2580
Congo,COG,1982,2900
Congo,COG,1983,3360
Congo,COG,1984,2980
Congo,COG,1985,3480
Congo,COG,1986,1444
Congo,COG,1987,1028
Congo,COG,1988,1830
Congo,COG,1989,1843
Congo,COG,1990,1354
Congo,COG,1991,1401
Congo,COG,1992,1450
Congo,COG,1993,1501
Congo,COG,1994,1553
Congo,COG,1995,1606
Congo,COG,1996,1600
Congo,COG,1997,1338
Congo,COG,1998,850
Congo,COG,1999,1490
Congo,COG,2000,1550
Congo,COG,2001,1612
Congo,COG,2002,1687
Congo,COG,2003,2000
Congo,COG,2004,2800
Congo,COG,2005,3300
Congo,COG,2006,3000
Congo,COG,2007,3000
Congo,COG,2008,2400
Congo,COG,2009,2700
Congo,COG,2010,2826.61
Congo,COG,2011,2900.7
Congo,COG,2012,2934.58
Congo,COG,2013,2987.03
Congo,COG,2014,3005.38
Congo,COG,2015,3038.73
Congo,COG,2016,3062.07
Congo,COG,2017,3108.09
Congo,COG,2018,3069.63
Congo,COG,2019,3159.35
Congo,COG,2020,3185.13
Congo,COG,2021,3138.04
Cook Islands,COK,1961,3
Cook Islands,COK,1962,5
Cook Islands,COK,1963,7
Cook Islands,COK,1964,11
Cook Islands,COK,1965,10
Cook Islands,COK,1966,11
Cook Islands,COK,1967,12
Cook Islands,COK,1968,10
Cook Islands,COK,1969,10
Cook Islands,COK,1970,10
Cook Islands,COK,1971,10
Cook Islands,COK,1972,10
Cook Islands,COK,1973,10
Cook Islands,COK,1974,10
Cook Islands,COK,1975,10
Cook Islands,COK,1976,2
Cook Islands,COK,1977,3
Cook Islands,COK,1978,2
Cook Islands,COK,1979,2
Cook Islands,COK,1980,2
Cook Islands,COK,1981,2
Cook Islands,COK,1982,2
Cook Islands,COK,1983,2
Cook Islands,COK,1984,2
Cook Islands,COK,1985,2
Cook Islands,COK,1986,2
Cook Islands,COK,1987,2
Cook Islands,COK,1988,1
Cook Islands,COK,1989,1
Cook Islands,COK,1990,2
Cook Islands,COK,1991,2
Cook Islands,COK,1992,5
Cook Islands,COK,1993,4
Cook Islands,COK,1994,8
Cook Islands,COK,1995,15
Cook Islands,COK,1996,20
Cook Islands,COK,1997,15
Cook Islands,COK,1998,10
Cook Islands,COK,1999,5
Cook Islands,COK,2000,6.5
Cook Islands,COK,2001,6.62
Cook Islands,COK,2002,6.78
Cook Islands,COK,2003,3
Cook Islands,COK,2004,0
Cook Islands,COK,2005,0.14
Cook Islands,COK,2006,0
Cook Islands,COK,2007,0
Cook Islands,COK,2008,0.12
Cook Islands,COK,2009,0.37
Cook Islands,COK,2010,0.35
Cook Islands,COK,2011,0.33
Cook Islands,COK,2012,0.32
Cook Islands,COK,2013,0.3
Cook Islands,COK,2014,0.3
Cook Islands,COK,2015,0.4
Cook Islands,COK,2016,0.34
Cook Islands,COK,2017,0.3
Cook Islands,COK,2018,0.41
Cook Islands,COK,2019,0.44
Cook Islands,COK,2020,0.45
Cook Islands,COK,2021,0.45
Costa Rica,CRI,1961,61769
Costa Rica,CRI,1962,54523
Costa Rica,CRI,1963,62295
Costa Rica,CRI,1964,47219
Costa Rica,CRI,1965,58384
Costa Rica,CRI,1966,68344
Costa Rica,CRI,1967,76014
Costa Rica,CRI,1968,69372
Costa Rica,CRI,1969,84549
Costa Rica,CRI,1970,73192
Costa Rica,CRI,1971,89350
Costa Rica,CRI,1972,78787
Costa Rica,CRI,1973,95721
Costa Rica,CRI,1974,84287
Costa Rica,CRI,1975,80248
Costa Rica,CRI,1976,81784
Costa Rica,CRI,1977,87183
Costa Rica,CRI,1978,98549
Costa Rica,CRI,1979,98575
Costa Rica,CRI,1980,106389
Costa Rica,CRI,1981,113102
Costa Rica,CRI,1982,115087
Costa Rica,CRI,1983,124008
Costa Rica,CRI,1984,136857
Costa Rica,CRI,1985,124000
Costa Rica,CRI,1986,128227
Costa Rica,CRI,1987,138000
Costa Rica,CRI,1988,144900
Costa Rica,CRI,1989,157000
Costa Rica,CRI,1990,151100
Costa Rica,CRI,1991,158000
Costa Rica,CRI,1992,168000
Costa Rica,CRI,1993,156927
Costa Rica,CRI,1994,147998
Costa Rica,CRI,1995,150061
Costa Rica,CRI,1996,154131
Costa Rica,CRI,1997,132015
Costa Rica,CRI,1998,152385
Costa Rica,CRI,1999,147868
Costa Rica,CRI,2000,161395
Costa Rica,CRI,2001,150289
Costa Rica,CRI,2002,140874
Costa Rica,CRI,2003,132259
Costa Rica,CRI,2004,126000
Costa Rica,CRI,2005,125669
Costa Rica,CRI,2006,101038
Costa Rica,CRI,2007,121058
Costa Rica,CRI,2008,111959
Costa Rica,CRI,2009,91403
Costa Rica,CRI,2010,91620
Costa Rica,CRI,2011,95038
Costa Rica,CRI,2012,117873
Costa Rica,CRI,2013,71381
Costa Rica,CRI,2014,96735
Costa Rica,CRI,2015,83846
Costa Rica,CRI,2016,93720
Costa Rica,CRI,2017,90419
Costa Rica,CRI,2018,66928.69
Costa Rica,CRI,2019,66504.67
Costa Rica,CRI,2020,76008
Costa Rica,CRI,2021,88200
Cote d'Ivoire,CIV,1961,185500
Cote d'Ivoire,CIV,1962,97071
Cote d'Ivoire,CIV,1963,194639
Cote d'Ivoire,CIV,1964,260698
Cote d'Ivoire,CIV,1965,202105
Cote d'Ivoire,CIV,1966,272566
Cote d'Ivoire,CIV,1967,130759
Cote d'Ivoire,CIV,1968,287760
Cote d'Ivoire,CIV,1969,210124
Cote d'Ivoire,CIV,1970,279610
Cote d'Ivoire,CIV,1971,239706
Cote d'Ivoire,CIV,1972,268836
Cote d'Ivoire,CIV,1973,301804
Cote d'Ivoire,CIV,1974,195935
Cote d'Ivoire,CIV,1975,270400
Cote d'Ivoire,CIV,1976,308400
Cote d'Ivoire,CIV,1977,291339
Cote d'Ivoire,CIV,1978,195565
Cote d'Ivoire,CIV,1979,277048
Cote d'Ivoire,CIV,1980,249608
Cote d'Ivoire,CIV,1981,366839
Cote d'Ivoire,CIV,1982,247708
Cote d'Ivoire,CIV,1983,270581
Cote d'Ivoire,CIV,1984,85203
Cote d'Ivoire,CIV,1985,277082
Cote d'Ivoire,CIV,1986,265199
Cote d'Ivoire,CIV,1987,270130
Cote d'Ivoire,CIV,1988,186705
Cote d'Ivoire,CIV,1989,221350
Cote d'Ivoire,CIV,1990,285164
Cote d'Ivoire,CIV,1991,198909
Cote d'Ivoire,CIV,1992,257000
Cote d'Ivoire,CIV,1993,138937
Cote d'Ivoire,CIV,1994,145576
Cote d'Ivoire,CIV,1995,194968
Cote d'Ivoire,CIV,1996,167786
Cote d'Ivoire,CIV,1997,279219
Cote d'Ivoire,CIV,1998,311000
Cote d'Ivoire,CIV,1999,307331
Cote d'Ivoire,CIV,2000,380000
Cote d'Ivoire,CIV,2001,301127
Cote d'Ivoire,CIV,2002,182001
Cote d'Ivoire,CIV,2003,140027
Cote d'Ivoire,CIV,2004,154081
Cote d'Ivoire,CIV,2005,230000
Cote d'Ivoire,CIV,2006,187000
Cote d'Ivoire,CIV,2007,170849
Cote d'Ivoire,CIV,2008,173118
Cote d'Ivoire,CIV,2009,142945
Cote d'Ivoire,CIV,2010,94372
Cote d'Ivoire,CIV,2011,32291
Cote d'Ivoire,CIV,2012,121426
Cote d'Ivoire,CIV,2013,103743
Cote d'Ivoire,CIV,2014,109913.47
Cote d'Ivoire,CIV,2015,127000
Cote d'Ivoire,CIV,2016,106000
Cote d'Ivoire,CIV,2017,33600
Cote d'Ivoire,CIV,2018,130519
Cote d'Ivoire,CIV,2019,115740
Cote d'Ivoire,CIV,2020,106500
Cote d'Ivoire,CIV,2021,134700
Cuba,CUB,1961,37000
Cuba,CUB,1962,52206
Cuba,CUB,1963,34691
Cuba,CUB,1964,32028
Cuba,CUB,1965,23880
Cuba,CUB,1966,33407
Cuba,CUB,1967,34246
Cuba,CUB,1968,29246
Cuba,CUB,1969,31649
Cuba,CUB,1970,19742
Cuba,CUB,1971,25987
Cuba,CUB,1972,25391
Cuba,CUB,1973,21028
Cuba,CUB,1974,28795
Cuba,CUB,1975,20112
Cuba,CUB,1976,27151
Cuba,CUB,1977,16826
Cuba,CUB,1978,14807
Cuba,CUB,1979,22674
Cuba,CUB,1980,18973
Cuba,CUB,1981,21616
Cuba,CUB,1982,28684
Cuba,CUB,1983,18410
Cuba,CUB,1984,22051
Cuba,CUB,1985,23783
Cuba,CUB,1986,24509
Cuba,CUB,1987,26165
Cuba,CUB,1988,28801
Cuba,CUB,1989,28920
Cuba,CUB,1990,24900
Cuba,CUB,1991,22740
Cuba,CUB,1992,18720
Cuba,CUB,1993,17100
Cuba,CUB,1994,17040
Cuba,CUB,1995,17100
Cuba,CUB,1996,16680
Cuba,CUB,1997,19980
Cuba,CUB,1998,13500
Cuba,CUB,1999,22020
Cuba,CUB,2000,16500
Cuba,CUB,2001,15720
Cuba,CUB,2002,14700
Cuba,CUB,2003,15000
Cuba,CUB,2004,15240
Cuba,CUB,2005,10800
Cuba,CUB,2006,8400
Cuba,CUB,2007,13500
Cuba,CUB,2008,6240
Cuba,CUB,2009,7980
Cuba,CUB,2010,8430
Cuba,CUB,2011,10150
Cuba,CUB,2012,7560
Cuba,CUB,2013,8944
Cuba,CUB,2014,9203.03
Cuba,CUB,2015,7416.54
Cuba,CUB,2016,7539.75
Cuba,CUB,2017,6780
Cuba,CUB,2018,7680
Cuba,CUB,2019,7800
Cuba,CUB,2020,7500
Cuba,CUB,2021,9100
Democratic Republic of Congo,COD,1961,54000
Democratic Republic of Congo,COD,1962,66000
Democratic Republic of Congo,COD,1963,66000
Democratic Republic of Congo,COD,1964,57000
Democratic Republic of Congo,COD,1965,58500
Democratic Republic of Congo,COD,1966,54000
Democratic Republic of Congo,COD,1967,60000
Democratic Republic of Congo,COD,1968,63300
Democratic Republic of Congo,COD,1969,68000
Democratic Republic of Congo,COD,1970,69600
Democratic Republic of Congo,COD,1971,74600
Democratic Republic of Congo,COD,1972,79200
Democratic Republic of Congo,COD,1973,77700
Democratic Republic of Congo,COD,1974,77100
Democratic Republic of Congo,COD,1975,82500
Democratic Republic of Congo,COD,1976,91100
Democratic Republic of Congo,COD,1977,88500
Democratic Republic of Congo,COD,1978,85600
Democratic Republic of Congo,COD,1979,86700
Democratic Republic of Congo,COD,1980,89000
Democratic Republic of Congo,COD,1981,93400
Democratic Republic of Congo,COD,1982,93400
Democratic Republic of Congo,COD,1983,84200
Democratic Republic of Congo,COD,1984,92700
Democratic Republic of Congo,COD,1985,91600
Democratic Republic of Congo,COD,1986,95000
Democratic Republic of Congo,COD,1987,97200
Democratic Republic of Congo,COD,1988,103080
Democratic Republic of Congo,COD,1989,94740
Democratic Republic of Congo,COD,1990,101594
Democratic Republic of Congo,COD,1991,95000
Democratic Republic of Congo,COD,1992,92400
Democratic Republic of Congo,COD,1993,90109
Democratic Republic of Congo,COD,1994,88346
Democratic Republic of Congo,COD,1995,84714
Democratic Republic of Congo,COD,1996,73975
Democratic Republic of Congo,COD,1997,70299
Democratic Republic of Congo,COD,1998,55991
Democratic Republic of Congo,COD,1999,48605
Democratic Republic of Congo,COD,2000,46767
Democratic Republic of Congo,COD,2001,34723
Democratic Republic of Congo,COD,2002,32080
Democratic Republic of Congo,COD,2003,32050
Democratic Republic of Congo,COD,2004,32020
Democratic Republic of Congo,COD,2005,31990
Democratic Republic of Congo,COD,2006,31960
Democratic Republic of Congo,COD,2007,31930
Democratic Republic of Congo,COD,2008,31900
Democratic Republic of Congo,COD,2009,31870
Democratic Republic of Congo,COD,2010,31840
Democratic Republic of Congo,COD,2011,31810
Democratic Republic of Congo,COD,2012,31561.74
Democratic Republic of Congo,COD,2013,29700.71
Democratic Republic of Congo,COD,2014,28233
Democratic Republic of Congo,COD,2015,30999.41
Democratic Republic of Congo,COD,2016,29644.37
Democratic Republic of Congo,COD,2017,40342.18
Democratic Republic of Congo,COD,2018,51485
Democratic Republic of Congo,COD,2019,52940
Democratic Republic of Congo,COD,2020,53303
Democratic Republic of Congo,COD,2021,54089.21
Dominica,DMA,1979,171
Dominica,DMA,1980,164
Dominica,DMA,1981,168
Dominica,DMA,1982,171
Dominica,DMA,1983,175
Dominica,DMA,1984,187
Dominica,DMA,1985,192
Dominica,DMA,1986,195
Dominica,DMA,1987,192
Dominica,DMA,1988,196
Dominica,DMA,1989,193
Dominica,DMA,1990,178
Dominica,DMA,1991,205
Dominica,DMA,1992,204
Dominica,DMA,1993,340
Dominica,DMA,1994,350
Dominica,DMA,1995,348.79
Dominica,DMA,1996,360
Dominica,DMA,1997,359.62
Dominica,DMA,1998,362.38
Dominica,DMA,1999,370
Dominica,DMA,2000,366.42
Dominica,DMA,2001,368.33
Dominica,DMA,2002,370.83
Dominica,DMA,2003,380
Dominica,DMA,2004,380.23
Dominica,DMA,2005,385.29
Dominica,DMA,2006,386.18
Dominica,DMA,2007,405
Dominica,DMA,2008,364.86
Dominica,DMA,2009,336.52
Dominica,DMA,2010,308.17
Dominica,DMA,2011,280.79
Dominica,DMA,2012,235
Dominica,DMA,2013,250
Dominica,DMA,2014,238.52
Dominica,DMA,2015,215.29
Dominica,DMA,2016,234.6
Dominica,DMA,2017,234.41
Dominica,DMA,2018,228.1
Dominica,DMA,2019,232.37
Dominica,DMA,2020,231.63
Dominica,DMA,2021,230.7
Dominican Republic,DOM,1961,36210
Dominican Republic,DOM,1962,45968
Dominican Republic,DOM,1963,44783
Dominican Republic,DOM,1964,51974
Dominican Republic,DOM,1965,43072
Dominican Republic,DOM,1966,44535
Dominican Republic,DOM,1967,42400
Dominican Republic,DOM,1968,44500
Dominican Republic,DOM,1969,43550
Dominican Republic,DOM,1970,42494
Dominican Republic,DOM,1971,45000
Dominican Republic,DOM,1972,45300
Dominican Republic,DOM,1973,58682
Dominican Republic,DOM,1974,54311
Dominican Republic,DOM,1975,51855
Dominican Republic,DOM,1976,56997
Dominican Republic,DOM,1977,60208
Dominican Republic,DOM,1978,43405
Dominican Republic,DOM,1979,60391
Dominican Republic,DOM,1980,60091
Dominican Republic,DOM,1981,52206
Dominican Republic,DOM,1982,63493
Dominican Republic,DOM,1983,68027
Dominican Republic,DOM,1984,72109
Dominican Republic,DOM,1985,71965
Dominican Republic,DOM,1986,68504
Dominican Republic,DOM,1987,67134
Dominican Republic,DOM,1988,67939
Dominican Republic,DOM,1989,64611
Dominican Republic,DOM,1990,59377
Dominican Republic,DOM,1991,55222
Dominican Republic,DOM,1992,42464
Dominican Republic,DOM,1993,37744
Dominican Republic,DOM,1994,32715.23
Dominican Republic,DOM,1995,42407.33
Dominican Republic,DOM,1996,47895.31
Dominican Republic,DOM,1997,33997.01
Dominican Republic,DOM,1998,56943
Dominican Republic,DOM,1999,34609
Dominican Republic,DOM,2000,45546
Dominican Republic,DOM,2001,35476
Dominican Republic,DOM,2002,37330
Dominican Republic,DOM,2003,36929
Dominican Republic,DOM,2004,35421
Dominican Republic,DOM,2005,40303
Dominican Republic,DOM,2006,41352.17
Dominican Republic,DOM,2007,41231.97
Dominican Republic,DOM,2008,35582.42
Dominican Republic,DOM,2009,37950
Dominican Republic,DOM,2010,21876
Dominican Republic,DOM,2011,22679.85
Dominican Republic,DOM,2012,27009
Dominican Republic,DOM,2013,18552.12
Dominican Republic,DOM,2014,13213.28
Dominican Republic,DOM,2015,9888.42
Dominican Republic,DOM,2016,11470.58
Dominican Republic,DOM,2017,15241
Dominican Republic,DOM,2018,18416.04
Dominican Republic,DOM,2019,13873.31
Dominican Republic,DOM,2020,15380.93
Dominican Republic,DOM,2021,16186.14
Eastern Africa (FAO),,1961,362367
Eastern Africa (FAO),,1962,433999
Eastern Africa (FAO),,1963,452557
Eastern Africa (FAO),,1964,525285
Eastern Africa (FAO),,1965,477497
Eastern Africa (FAO),,1966,513307
Eastern Africa (FAO),,1967,523297
Eastern Africa (FAO),,1968,484641
Eastern Africa (FAO),,1969,608589
Eastern Africa (FAO),,1970,580884
Eastern Africa (FAO),,1971,566934
Eastern Africa (FAO),,1972,562532
